cciExit,8/22/2022 18:52,4148.75,137.5,-7275
cciBuy,8/22/2022 18:23,4146,137.5,-7275
cciExit,8/22/2022 18:18,4145.75,50,-7412.5
cciBuy,8/22/2022 18:05,4144.75,50,-7412.5
cciExit,8/22/2022 16:59,4146,0,-7462.5
cciBuy,8/22/2022 16:48,4146,0,-7462.5
cciExit,8/22/2022 16:46,4145.75,-12.5,-7462.5
cciBuy,8/22/2022 16:46,4146,-12.5,-7462.5
cciExit,8/22/2022 16:42,4145.75,-37.5,-7450
cciBuy,8/22/2022 16:42,4146.5,-37.5,-7450
cciExit,8/22/2022 16:39,4146,625,-7412.5
cciBuy,8/22/2022 15:47,4133.5,625,-7412.5
cciExit,8/22/2022 15:42,4135.5,-237.5,-8037.5
cciBuy,8/22/2022 15:36,4140.25,-237.5,-8037.5
cciExit,8/22/2022 15:20,4140,250,-7800
cciBuy,8/22/2022 14:59,4135,250,-7800
cciExit,8/22/2022 14:53,4134.25,-62.5,-8050
cciBuy,8/22/2022 14:48,4135.5,-62.5,-8050
cciExit,8/22/2022 14:40,4138,-37.5,-7987.5
cciBuy,8/22/2022 14:39,4138.75,-37.5,-7987.5
cciExit,8/22/2022 14:27,4140.25,-12.5,-7950
cciBuy,8/22/2022 14:13,4140.5,-12.5,-7950
cciExit,8/22/2022 14:10,4139.25,-112.5,-7937.5
cciBuy,8/22/2022 14:06,4141.5,-112.5,-7937.5
cciExit,8/22/2022 14:02,4140.25,-37.5,-7825
cciBuy,8/22/2022 14:02,4141,-37.5,-7825
cciExit,8/22/2022 13:53,4143,-62.5,-7787.5
cciBuy,8/22/2022 13:52,4144.25,-62.5,-7787.5
cciExit,8/22/2022 13:50,4143.75,-37.5,-7725
cciBuy,8/22/2022 13:38,4144.5,-37.5,-7725
cciExit,8/22/2022 13:28,4149,-62.5,-7687.5
cciBuy,8/22/2022 13:28,4150.25,-62.5,-7687.5
cciExit,8/22/2022 13:23,4151.25,-112.5,-7625
cciBuy,8/22/2022 13:15,4153.5,-112.5,-7625
cciExit,8/22/2022 13:11,4153.5,-50,-7512.5
cciBuy,8/22/2022 13:10,4154.5,-50,-7512.5
cciExit,8/22/2022 13:02,4157,-25,-7462.5
cciBuy,8/22/2022 12:49,4157.5,-25,-7462.5
cciExit,8/22/2022 12:43,4158.25,-87.5,-7437.5
cciBuy,8/22/2022 12:34,4160,-87.5,-7437.5
cciExit,8/22/2022 12:14,4157,-100,-7350
cciBuy,8/22/2022 12:14,4159,-100,-7350
cciExit,8/22/2022 12:07,4161,-112.5,-7250
cciBuy,8/22/2022 11:51,4163.25,-112.5,-7250
cciExit,8/22/2022 11:47,4159.75,-37.5,-7137.5
cciBuy,8/22/2022 11:33,4160.5,-37.5,-7137.5
cciExit,8/22/2022 11:27,4157.75,212.5,-7100
cciBuy,8/22/2022 11:02,4153.5,212.5,-7100
cciExit,8/22/2022 10:51,4158,62.5,-7312.5
cciBuy,8/22/2022 10:37,4156.75,62.5,-7312.5
cciExit,8/22/2022 10:34,4154.75,-150,-7375
cciBuy,8/22/2022 10:27,4157.75,-150,-7375
cciExit,8/22/2022 10:18,4161.5,-112.5,-7225
cciBuy,8/22/2022 10:17,4163.75,-112.5,-7225
cciExit,8/22/2022 10:08,4165.5,-112.5,-7112.5
cciBuy,8/22/2022 9:54,4167.75,-112.5,-7112.5
cciExit,8/22/2022 9:48,4169.25,-100,-7000
cciBuy,8/22/2022 9:39,4171.25,-100,-7000
cciExit,8/22/2022 9:29,4178.5,-50,-6900
cciBuy,8/22/2022 9:29,4179.5,-50,-6900
cciExit,8/22/2022 9:25,4178.75,-75,-6850
cciBuy,8/22/2022 9:25,4180.25,-75,-6850
cciExit,8/22/2022 9:13,4179,-50,-6775
cciBuy,8/22/2022 9:04,4180,-50,-6775
cciExit,8/22/2022 8:59,4179.75,-62.5,-6725
cciBuy,8/22/2022 8:50,4181,-62.5,-6725
cciExit,8/22/2022 8:47,4179.75,-87.5,-6662.5
cciBuy,8/22/2022 8:44,4181.5,-87.5,-6662.5
cciExit,8/22/2022 8:41,4180.25,12.5,-6575
cciBuy,8/22/2022 8:28,4180,12.5,-6575
cciExit,8/22/2022 8:18,4179.25,-12.5,-6587.5
cciBuy,8/22/2022 8:15,4179.5,-12.5,-6587.5
cciExit,8/22/2022 8:09,4180.5,-87.5,-6575
cciBuy,8/22/2022 8:08,4182.25,-87.5,-6575
cciExit,8/22/2022 7:53,4181.5,-37.5,-6487.5
cciBuy,8/22/2022 7:37,4182.25,-37.5,-6487.5
cciExit,8/22/2022 7:09,4184.5,75,-6450
cciBuy,8/22/2022 6:47,4183,75,-6450
cciExit,8/22/2022 6:44,4182.5,-37.5,-6525
cciBuy,8/22/2022 6:36,4183.25,-37.5,-6525
cciExit,8/22/2022 6:29,4183.75,-75,-6487.5
cciBuy,8/22/2022 6:28,4185.25,-75,-6487.5
cciExit,8/22/2022 6:03,4181,237.5,-6412.5
cciBuy,8/22/2022 5:41,4176.25,237.5,-6412.5
cciExit,8/22/2022 5:38,4176,-50,-6650
cciBuy,8/22/2022 5:38,4177,-50,-6650
cciExit,8/22/2022 5:30,4180.75,-50,-6600
cciBuy,8/22/2022 5:29,4181.75,-50,-6600
cciExit,8/22/2022 5:27,4181.5,-12.5,-6550
cciBuy,8/22/2022 5:08,4181.75,-12.5,-6550
cciExit,8/22/2022 5:00,4182,50,-6537.5
cciBuy,8/22/2022 4:44,4181,50,-6537.5
cciExit,8/22/2022 4:41,4180,-125,-6587.5
cciBuy,8/22/2022 4:37,4182.5,-125,-6587.5
cciExit,8/22/2022 4:34,4181.75,-75,-6462.5
cciBuy,8/22/2022 4:28,4183.25,-75,-6462.5
cciExit,8/22/2022 4:26,4181.75,-112.5,-6387.5
cciBuy,8/22/2022 4:17,4184,-112.5,-6387.5
cciExit,8/22/2022 4:14,4182.5,-137.5,-6275
cciBuy,8/22/2022 4:13,4185.25,-137.5,-6275
cciExit,8/22/2022 4:10,4183,-112.5,-6137.5
cciBuy,8/22/2022 4:07,4185.25,-112.5,-6137.5
cciExit,8/22/2022 4:02,4186.75,-100,-6025
cciBuy,8/22/2022 3:56,4188.75,-100,-6025
cciExit,8/22/2022 3:44,4193,-25,-5925
cciBuy,8/22/2022 3:35,4193.5,-25,-5925
cciExit,8/22/2022 3:25,4203.25,-100,-5900
cciBuy,8/22/2022 3:25,4205.25,-100,-5900
cciExit,8/22/2022 3:19,4206,-125,-5800
cciBuy,8/22/2022 3:18,4208.5,-125,-5800
cciExit,8/22/2022 3:15,4206.25,100,-5675
cciBuy,8/22/2022 2:49,4204.25,100,-5675
cciExit,8/22/2022 2:47,4202.75,-112.5,-5775
cciBuy,8/22/2022 2:41,4205,-112.5,-5775
cciExit,8/22/2022 2:28,4207,87.5,-5662.5
cciBuy,8/22/2022 2:15,4205.25,87.5,-5662.5
cciExit,8/22/2022 2:11,4204.5,-37.5,-5750
cciBuy,8/22/2022 2:10,4205.25,-37.5,-5750
cciExit,8/22/2022 1:58,4209.5,-25,-5712.5
cciBuy,8/22/2022 1:55,4210,-25,-5712.5
cciExit,8/22/2022 1:45,4210.25,-25,-5687.5
cciBuy,8/22/2022 1:45,4210.75,-25,-5687.5
cciExit,8/22/2022 1:28,4212.25,87.5,-5662.5
cciBuy,8/22/2022 1:16,4210.5,87.5,-5662.5
cciExit,8/22/2022 1:13,4210.25,-50,-5750
cciBuy,8/22/2022 1:09,4211.25,-50,-5750
cciExit,8/22/2022 0:59,4211,-37.5,-5700
cciBuy,8/22/2022 0:59,4211.75,-37.5,-5700
cciExit,8/22/2022 0:52,4211.25,-37.5,-5662.5
cciBuy,8/22/2022 0:52,4212,-37.5,-5662.5
cciExit,8/22/2022 0:48,4212.25,-12.5,-5625
cciBuy,8/22/2022 0:48,4212.5,-12.5,-5625
cciExit,8/22/2022 0:43,4212.75,-25,-5612.5
cciBuy,8/22/2022 0:36,4213.25,-25,-5612.5
cciExit,8/22/2022 0:29,4213.25,-50,-5587.5
cciBuy,8/22/2022 0:21,4214.25,-50,-5587.5
cciExit,8/22/2022 0:16,4213.5,-37.5,-5537.5
cciBuy,8/22/2022 0:12,4214.25,-37.5,-5537.5
cciExit,8/22/2022 0:06,4214.5,-25,-5500
cciBuy,8/22/2022 0:06,4215,-25,-5500
cciExit,8/22/2022 0:01,4214.5,-25,-5475
cciBuy,8/21/2022 23:58,4215,-25,-5475
cciExit,8/21/2022 23:54,4215,-25,-5450
cciBuy,8/21/2022 23:50,4215.5,-25,-5450
cciExit,8/21/2022 23:44,4215.5,-37.5,-5425
cciBuy,8/21/2022 23:41,4216.25,-37.5,-5425
cciExit,8/21/2022 23:33,4216.75,-50,-5387.5
cciBuy,8/21/2022 23:29,4217.75,-50,-5387.5
cciExit,8/21/2022 23:26,4217.25,-25,-5337.5
cciBuy,8/21/2022 23:26,4217.75,-25,-5337.5
cciExit,8/21/2022 23:22,4217.5,-25,-5312.5
cciBuy,8/21/2022 23:22,4218,-25,-5312.5
cciExit,8/21/2022 23:18,4218,-12.5,-5287.5
cciBuy,8/21/2022 23:17,4218.25,-12.5,-5287.5
cciExit,8/21/2022 23:05,4219,175,-5275
cciBuy,8/21/2022 22:46,4215.5,175,-5275
cciExit,8/21/2022 22:29,4214.5,-12.5,-5450
cciBuy,8/21/2022 22:19,4214.75,-12.5,-5450
cciExit,8/21/2022 22:15,4214.25,25,-5437.5
cciBuy,8/21/2022 21:57,4213.75,25,-5437.5
cciExit,8/21/2022 21:51,4213.25,-25,-5462.5
cciBuy,8/21/2022 21:51,4213.75,-25,-5462.5
cciExit,8/21/2022 21:48,4213.5,250,-5437.5
cciBuy,8/21/2022 21:09,4208.5,250,-5437.5
cciExit,8/21/2022 21:06,4207.5,-87.5,-5687.5
cciBuy,8/21/2022 21:03,4209.25,-87.5,-5687.5
cciExit,8/21/2022 20:45,4209.75,75,-5600
cciBuy,8/21/2022 20:30,4208.25,75,-5600
cciExit,8/21/2022 20:25,4208.75,62.5,-5675
cciBuy,8/21/2022 20:04,4207.5,62.5,-5675
cciExit,8/21/2022 20:01,4207,-100,-5737.5
cciBuy,8/21/2022 19:59,4209,-100,-5737.5
cciExit,8/21/2022 19:48,4212,-50,-5637.5
cciBuy,8/21/2022 19:45,4213,-50,-5637.5
cciExit,8/21/2022 19:43,4212.5,-75,-5587.5
cciBuy,8/21/2022 19:41,4214,-75,-5587.5
cciExit,8/21/2022 19:39,4212.75,-75,-5512.5
cciBuy,8/21/2022 19:33,4214.25,-75,-5512.5
cciExit,8/21/2022 19:30,4213,-87.5,-5437.5
cciBuy,8/21/2022 19:29,4214.75,-87.5,-5437.5
cciExit,8/21/2022 19:21,4216.25,-62.5,-5350
cciBuy,8/21/2022 19:18,4217.5,-62.5,-5350
cciExit,8/21/2022 19:13,4217,-12.5,-5287.5
cciBuy,8/21/2022 19:02,4217.25,-12.5,-5287.5
cciExit,8/21/2022 18:56,4217.75,12.5,-5275
cciBuy,8/21/2022 18:41,4217.5,12.5,-5275
cciExit,8/21/2022 18:18,4214.5,-75,-5287.5
cciBuy,8/21/2022 18:05,4216,-75,-5287.5
cciExit,8/19/2022 16:55,4228,-12.5,-5212.5
cciBuy,8/19/2022 16:55,4228.25,-12.5,-5212.5
cciExit,8/19/2022 16:51,4228,-25,-5200
cciBuy,8/19/2022 16:43,4228.5,-25,-5200
cciExit,8/19/2022 16:41,4228,-12.5,-5175
cciBuy,8/19/2022 16:41,4228.25,-12.5,-5175
cciExit,8/19/2022 16:38,4228,-37.5,-5162.5
cciBuy,8/19/2022 16:36,4228.75,-37.5,-5162.5
cciExit,8/19/2022 16:34,4228.25,-37.5,-5125
cciBuy,8/19/2022 16:34,4229,-37.5,-5125
cciExit,8/19/2022 16:32,4228.5,-25,-5087.5
cciBuy,8/19/2022 16:31,4229,-25,-5087.5
cciExit,8/19/2022 16:14,4229.5,-50,-5062.5
cciBuy,8/19/2022 16:05,4230.5,-50,-5062.5
cciExit,8/19/2022 16:00,4230,-37.5,-5012.5
cciBuy,8/19/2022 15:44,4230.75,-37.5,-5012.5
cciExit,8/19/2022 15:36,4229.25,262.5,-4975
cciBuy,8/19/2022 15:11,4224,262.5,-4975
cciExit,8/19/2022 15:09,4221.25,-112.5,-5237.5
cciBuy,8/19/2022 15:08,4223.5,-112.5,-5237.5
cciExit,8/19/2022 15:01,4224,-137.5,-5125
cciBuy,8/19/2022 15:00,4226.75,-137.5,-5125
cciExit,8/19/2022 14:52,4229.25,-112.5,-4987.5
cciBuy,8/19/2022 14:43,4231.5,-112.5,-4987.5
cciExit,8/19/2022 14:20,4229,-25,-4875
cciBuy,8/19/2022 14:19,4229.5,-25,-4875
cciExit,8/19/2022 14:05,4235.25,125,-4850
cciBuy,8/19/2022 13:35,4232.75,125,-4850
cciExit,8/19/2022 13:26,4237.5,-37.5,-4975
cciBuy,8/19/2022 13:25,4238.25,-37.5,-4975
cciExit,8/19/2022 13:19,4238.75,-112.5,-4937.5
cciBuy,8/19/2022 13:19,4241,-112.5,-4937.5
cciExit,8/19/2022 13:13,4240.25,-87.5,-4825
cciBuy,8/19/2022 13:10,4242,-87.5,-4825
cciExit,8/19/2022 13:06,4240.75,350,-4737.5
cciBuy,8/19/2022 12:33,4233.75,350,-4737.5
cciExit,8/19/2022 12:26,4235.75,125,-5087.5
cciBuy,8/19/2022 12:11,4233.25,125,-5087.5
cciExit,8/19/2022 12:09,4230.25,-75,-5212.5
cciBuy,8/19/2022 12:05,4231.75,-75,-5212.5
cciExit,8/19/2022 11:26,4226.75,-62.5,-5137.5
cciBuy,8/19/2022 11:13,4228,-62.5,-5137.5
cciExit,8/19/2022 11:07,4231.5,-75,-5075
cciBuy,8/19/2022 11:07,4233,-75,-5075
cciExit,8/19/2022 11:03,4232.75,-100,-5000
cciBuy,8/19/2022 11:01,4234.75,-100,-5000
cciExit,8/19/2022 10:56,4235.5,-75,-4900
cciBuy,8/19/2022 10:56,4237,-75,-4900
cciExit,8/19/2022 10:52,4235.75,-325,-4825
cciBuy,8/19/2022 10:44,4242.25,-325,-4825
cciExit,8/19/2022 10:42,4238.5,112.5,-4500
cciBuy,8/19/2022 10:18,4236.25,112.5,-4500
cciExit,8/19/2022 10:14,4236.75,-87.5,-4612.5
cciBuy,8/19/2022 10:13,4238.5,-87.5,-4612.5
cciExit,8/19/2022 10:10,4237.25,-225,-4525
cciBuy,8/19/2022 9:58,4241.75,-225,-4525
cciExit,8/19/2022 9:48,4246.25,-150,-4300
cciBuy,8/19/2022 9:48,4249.25,-150,-4300
cciExit,8/19/2022 9:32,4255.75,287.5,-4150
cciBuy,8/19/2022 9:07,4250,287.5,-4150
cciExit,8/19/2022 8:56,4248.75,150,-4437.5
cciBuy,8/19/2022 8:28,4245.75,150,-4437.5
cciExit,8/19/2022 8:21,4246.25,-87.5,-4587.5
cciBuy,8/19/2022 8:16,4248,-87.5,-4587.5
cciExit,8/19/2022 8:10,4248.5,37.5,-4500
cciBuy,8/19/2022 7:58,4247.75,37.5,-4500
cciExit,8/19/2022 7:55,4246.25,112.5,-4537.5
cciBuy,8/19/2022 7:40,4244,112.5,-4537.5
cciExit,8/19/2022 6:49,4241.25,-112.5,-4650
cciBuy,8/19/2022 6:48,4243.5,-112.5,-4650
cciExit,8/19/2022 6:42,4245.25,-75,-4537.5
cciBuy,8/19/2022 6:42,4246.75,-75,-4537.5
cciExit,8/19/2022 6:27,4251.75,37.5,-4462.5
cciBuy,8/19/2022 6:11,4251,37.5,-4462.5
cciExit,8/19/2022 6:06,4250.5,-50,-4500
cciBuy,8/19/2022 6:06,4251.5,-50,-4500
cciExit,8/19/2022 5:58,4253,-25,-4450
cciBuy,8/19/2022 5:57,4253.5,-25,-4450
cciExit,8/19/2022 5:55,4253,-100,-4425
cciBuy,8/19/2022 5:54,4255,-100,-4425
cciExit,8/19/2022 5:24,4253.25,12.5,-4325
cciBuy,8/19/2022 5:13,4253,12.5,-4325
cciExit,8/19/2022 5:11,4252,-25,-4337.5
cciBuy,8/19/2022 4:55,4252.5,-25,-4337.5
cciExit,8/19/2022 4:37,4250,-75,-4312.5
cciBuy,8/19/2022 4:37,4251.5,-75,-4312.5
cciExit,8/19/2022 4:30,4255,-12.5,-4237.5
cciBuy,8/19/2022 4:28,4255.25,-12.5,-4237.5
cciExit,8/19/2022 4:21,4258.5,-112.5,-4225
cciBuy,8/19/2022 4:20,4260.75,-112.5,-4225
cciExit,8/19/2022 4:14,4261.5,-62.5,-4112.5
cciBuy,8/19/2022 4:14,4262.75,-62.5,-4112.5
cciExit,8/19/2022 4:05,4265.25,-37.5,-4050
cciBuy,8/19/2022 3:55,4266,-37.5,-4050
cciExit,8/19/2022 3:47,4266.25,-37.5,-4012.5
cciBuy,8/19/2022 3:30,4267,-37.5,-4012.5
cciExit,8/19/2022 3:27,4265.5,137.5,-3975
cciBuy,8/19/2022 3:03,4262.75,137.5,-3975
cciExit,8/19/2022 2:54,4263.25,-75,-4112.5
cciBuy,8/19/2022 2:51,4264.75,-75,-4112.5
cciExit,8/19/2022 2:46,4263.5,-125,-4037.5
cciBuy,8/19/2022 2:43,4266,-125,-4037.5
cciExit,8/19/2022 2:36,4268,-75,-3912.5
cciBuy,8/19/2022 2:35,4269.5,-75,-3912.5
cciExit,8/19/2022 2:19,4271.5,-37.5,-3837.5
cciBuy,8/19/2022 2:19,4272.25,-37.5,-3837.5
cciExit,8/19/2022 2:13,4273.5,-50,-3800
cciBuy,8/19/2022 2:12,4274.5,-50,-3800
cciExit,8/19/2022 2:09,4273.5,-62.5,-3750
cciBuy,8/19/2022 2:05,4274.75,-62.5,-3750
cciExit,8/19/2022 1:40,4272.25,-50,-3687.5
cciBuy,8/19/2022 1:40,4273.25,-50,-3687.5
cciExit,8/19/2022 1:34,4274.25,-62.5,-3637.5
cciBuy,8/19/2022 1:29,4275.5,-62.5,-3637.5
cciExit,8/19/2022 1:26,4275,-25,-3575
cciBuy,8/19/2022 1:26,4275.5,-25,-3575
cciExit,8/19/2022 1:22,4275.75,-62.5,-3550
cciBuy,8/19/2022 1:10,4277,-62.5,-3550
cciExit,8/19/2022 1:03,4277.25,-25,-3487.5
cciBuy,8/19/2022 0:52,4277.75,-25,-3487.5
cciExit,8/19/2022 0:49,4277,-50,-3462.5
cciBuy,8/19/2022 0:43,4278,-50,-3462.5
cciExit,8/19/2022 0:37,4279,12.5,-3412.5
cciBuy,8/19/2022 0:13,4278.75,12.5,-3412.5
cciExit,8/19/2022 0:08,4278,-25,-3425
cciBuy,8/19/2022 0:07,4278.5,-25,-3425
cciExit,8/18/2022 23:58,4279,-25,-3400
cciBuy,8/18/2022 23:57,4279.5,-25,-3400
cciExit,8/18/2022 23:54,4279.25,-25,-3375
cciBuy,8/18/2022 23:52,4279.75,-25,-3375
cciExit,8/18/2022 23:46,4280.25,0,-3350
cciBuy,8/18/2022 23:43,4280.25,0,-3350
cciExit,8/18/2022 22:28,4280.5,-25,-3350
cciBuy,8/18/2022 22:13,4281,-25,-3350
cciExit,8/18/2022 22:09,4280.25,100,-3325
cciBuy,8/18/2022 21:37,4278.25,100,-3325
cciExit,8/18/2022 21:26,4280.25,-25,-3425
cciBuy,8/18/2022 21:26,4280.75,-25,-3425
cciExit,8/18/2022 20:48,4279.25,-37.5,-3400
cciBuy,8/18/2022 20:39,4280,-37.5,-3400
cciExit,8/18/2022 20:37,4279.25,-37.5,-3362.5
cciBuy,8/18/2022 20:31,4280,-37.5,-3362.5
cciExit,8/18/2022 20:26,4280.75,-25,-3325
cciBuy,8/18/2022 20:16,4281.25,-25,-3325
cciExit,8/18/2022 20:13,4281,-87.5,-3300
cciBuy,8/18/2022 20:10,4282.75,-87.5,-3300
cciExit,8/18/2022 20:03,4284.25,-25,-3212.5
cciBuy,8/18/2022 19:50,4284.75,-25,-3212.5
cciExit,8/18/2022 19:48,4283.75,-37.5,-3187.5
cciBuy,8/18/2022 19:47,4284.5,-37.5,-3187.5
cciExit,8/18/2022 19:44,4283.75,-12.5,-3150
cciBuy,8/18/2022 19:44,4284,-12.5,-3150
cciExit,8/18/2022 19:40,4284.5,0,-3137.5
cciBuy,8/18/2022 19:40,4284.5,0,-3137.5
cciExit,8/18/2022 19:35,4284.75,-12.5,-3137.5
cciBuy,8/18/2022 19:26,4285,-12.5,-3137.5
cciExit,8/18/2022 19:22,4284.75,-12.5,-3125
cciBuy,8/18/2022 19:22,4285,-12.5,-3125
cciExit,8/18/2022 19:19,4285,0,-3112.5
cciBuy,8/18/2022 19:09,4285,0,-3112.5
cciExit,8/18/2022 19:07,4284.75,-25,-3112.5
cciBuy,8/18/2022 19:07,4285.25,-25,-3112.5
cciExit,8/18/2022 18:58,4285.25,-12.5,-3087.5
cciBuy,8/18/2022 18:55,4285.5,-12.5,-3087.5
cciExit,8/18/2022 18:48,4285.5,-25,-3075
cciBuy,8/18/2022 18:40,4286,-25,-3075
cciExit,8/18/2022 18:31,4285.75,0,-3050
cciBuy,8/18/2022 18:20,4285.75,0,-3050
cciExit,8/18/2022 18:18,4285.5,-62.5,-3050
cciBuy,8/18/2022 18:06,4286.75,-62.5,-3050
cciExit,8/18/2022 18:00,4287,0,-2987.5
cciBuy,8/18/2022 18:00,4287,0,-2987.5
cciExit,8/18/2022 16:39,4287.5,50,-2987.5
cciBuy,8/18/2022 16:16,4286.5,50,-2987.5
cciExit,8/18/2022 15:58,4283,-12.5,-3037.5
cciBuy,8/18/2022 15:58,4283.25,-12.5,-3037.5
cciExit,8/18/2022 15:50,4289.5,-87.5,-3025
cciBuy,8/18/2022 15:50,4291.25,-87.5,-3025
cciExit,8/18/2022 15:45,4291.5,-75,-2937.5
cciBuy,8/18/2022 15:45,4293,-75,-2937.5
cciExit,8/18/2022 15:43,4292.25,625,-2862.5
cciBuy,8/18/2022 14:38,4279.75,625,-2862.5
cciExit,8/18/2022 14:30,4281,150,-3487.5
cciBuy,8/18/2022 14:03,4278,150,-3487.5
cciExit,8/18/2022 14:01,4276.5,-112.5,-3637.5
cciBuy,8/18/2022 14:00,4278.75,-112.5,-3637.5
cciExit,8/18/2022 13:56,4278.5,-87.5,-3525
cciBuy,8/18/2022 13:52,4280.25,-87.5,-3525
cciExit,8/18/2022 13:16,4273.75,-37.5,-3437.5
cciBuy,8/18/2022 13:06,4274.5,-37.5,-3437.5
cciExit,8/18/2022 13:04,4271.25,-62.5,-3400
cciBuy,8/18/2022 13:03,4272.5,-62.5,-3400
cciExit,8/18/2022 12:58,4271.5,-12.5,-3337.5
cciBuy,8/18/2022 12:47,4271.75,-12.5,-3337.5
cciExit,8/18/2022 12:41,4271.75,-62.5,-3325
cciBuy,8/18/2022 12:41,4273,-62.5,-3325
cciExit,8/18/2022 12:28,4274.25,-87.5,-3262.5
cciBuy,8/18/2022 12:27,4276,-87.5,-3262.5
cciExit,8/18/2022 12:20,4283.5,-62.5,-3175
cciBuy,8/18/2022 12:19,4284.75,-62.5,-3175
cciExit,8/18/2022 12:16,4283.5,-100,-3112.5
cciBuy,8/18/2022 12:16,4285.5,-100,-3112.5
cciExit,8/18/2022 12:12,4284.75,-87.5,-3012.5
cciBuy,8/18/2022 12:03,4286.5,-87.5,-3012.5
cciExit,8/18/2022 11:03,4274,-125,-2925
cciBuy,8/18/2022 11:00,4276.5,-125,-2925
cciExit,8/18/2022 10:57,4276,237.5,-2800
cciBuy,8/18/2022 10:35,4271.25,237.5,-2800
cciExit,8/18/2022 10:29,4270.25,112.5,-3037.5
cciBuy,8/18/2022 10:05,4268,112.5,-3037.5
cciExit,8/18/2022 10:00,4267.25,-150,-3150
cciBuy,8/18/2022 9:52,4270.25,-150,-3150
cciExit,8/18/2022 9:48,4268.75,-200,-3000
cciBuy,8/18/2022 9:40,4272.75,-200,-3000
cciExit,8/18/2022 9:31,4276.25,-125,-2800
cciBuy,8/18/2022 9:31,4278.75,-125,-2800
cciExit,8/18/2022 9:25,4279.75,-50,-2675
cciBuy,8/18/2022 9:11,4280.75,-50,-2675
cciExit,8/18/2022 9:05,4280.5,-175,-2625
cciBuy,8/18/2022 9:00,4284,-175,-2625
cciExit,8/18/2022 8:57,4280.75,-75,-2450
cciBuy,8/18/2022 8:45,4282.25,-75,-2450
cciExit,8/18/2022 8:42,4280.5,-150,-2375
cciBuy,8/18/2022 8:34,4283.5,-150,-2375
cciExit,8/18/2022 8:29,4284,-25,-2225
cciBuy,8/18/2022 8:22,4284.5,-25,-2225
cciExit,8/18/2022 8:14,4286.75,362.5,-2200
cciBuy,8/18/2022 7:32,4279.5,362.5,-2200
cciExit,8/18/2022 7:27,4280.5,-25,-2562.5
cciBuy,8/18/2022 7:27,4281,-25,-2562.5
cciExit,8/18/2022 6:52,4279.25,-62.5,-2537.5
cciBuy,8/18/2022 6:50,4280.5,-62.5,-2537.5
cciExit,8/18/2022 6:43,4283,12.5,-2475
cciBuy,8/18/2022 6:20,4282.75,12.5,-2475
cciExit,8/18/2022 4:55,4268.25,187.5,-2487.5
cciBuy,8/18/2022 4:25,4264.5,187.5,-2487.5
cciExit,8/18/2022 3:55,4262.75,-37.5,-2675
cciBuy,8/18/2022 3:55,4263.5,-37.5,-2675
cciExit,8/18/2022 3:51,4263.25,-87.5,-2637.5
cciBuy,8/18/2022 3:50,4265,-87.5,-2637.5
cciExit,8/18/2022 3:36,4263.5,100,-2550
cciBuy,8/18/2022 3:23,4261.5,100,-2550
cciExit,8/18/2022 3:06,4258.5,-75,-2650
cciBuy,8/18/2022 2:59,4260,-75,-2650
cciExit,8/18/2022 2:52,4262,-25,-2575
cciBuy,8/18/2022 2:36,4262.5,-25,-2575
cciExit,8/18/2022 2:21,4267.25,37.5,-2550
cciBuy,8/18/2022 2:03,4266.5,37.5,-2550
cciExit,8/18/2022 1:51,4269.5,-62.5,-2587.5
cciBuy,8/18/2022 1:51,4270.75,-62.5,-2587.5
cciExit,8/18/2022 1:45,4271.25,-37.5,-2525
cciBuy,8/18/2022 1:40,4272,-37.5,-2525
cciExit,8/18/2022 1:38,4271.25,-50,-2487.5
cciBuy,8/18/2022 1:35,4272.25,-50,-2487.5
cciExit,8/18/2022 1:32,4272,-50,-2437.5
cciBuy,8/18/2022 1:26,4273,-50,-2437.5
cciExit,8/18/2022 1:22,4272.5,137.5,-2387.5
cciBuy,8/18/2022 1:02,4269.75,137.5,-2387.5
cciExit,8/18/2022 0:54,4271.5,-25,-2525
cciBuy,8/18/2022 0:46,4272,-25,-2525
cciExit,8/18/2022 0:04,4272,-12.5,-2500
cciBuy,8/17/2022 23:46,4272.25,-12.5,-2500
cciExit,8/17/2022 23:44,4271.75,-25,-2487.5
cciBuy,8/17/2022 23:43,4272.25,-25,-2487.5
cciExit,8/17/2022 23:05,4272.75,-12.5,-2462.5
cciBuy,8/17/2022 22:59,4273,-12.5,-2462.5
cciExit,8/17/2022 22:51,4273,50,-2450
cciBuy,8/17/2022 22:38,4272,50,-2450
cciExit,8/17/2022 22:35,4271.75,-50,-2500
cciBuy,8/17/2022 22:34,4272.75,-50,-2500
cciExit,8/17/2022 22:30,4272.25,-37.5,-2450
cciBuy,8/17/2022 22:28,4273,-37.5,-2450
cciExit,8/17/2022 22:22,4272.75,150,-2412.5
cciBuy,8/17/2022 21:57,4269.75,150,-2412.5
cciExit,8/17/2022 21:50,4270,-75,-2562.5
cciBuy,8/17/2022 21:43,4271.5,-75,-2562.5
cciExit,8/17/2022 21:36,4271.75,-75,-2487.5
cciBuy,8/17/2022 21:33,4273.25,-75,-2487.5
cciExit,8/17/2022 21:31,4272,-37.5,-2412.5
cciBuy,8/17/2022 21:31,4272.75,-37.5,-2412.5
cciExit,8/17/2022 21:28,4272.75,337.5,-2375
cciBuy,8/17/2022 20:36,4266,337.5,-2375
